"Name","Party","Parliament","Q_A_Link","ID","Q_asked","Q_answered"
"Volker Bauer"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/volker-bauer/fragen-antworten?page=0",133727,0,0
"Axel Wintermeyer"," CDU","Hessen","https://www.abgeordnetenwatch.de//profile/axel-wintermeyer/fragen-antworten?page=0",135164,0,0
"Jürgen Frömmrich"," Bündnis 90/Die Grünen","Hessen","https://www.abgeordnetenwatch.de//profile/juergen-froemmrich/fragen-antworten?page=0",135320,0,0
"Sabine Bächle-Scholz"," CDU","Hessen","https://www.abgeordnetenwatch.de//profile/sabine-baechle-scholz/fragen-antworten?page=0",135436,0,0
"Rüdiger Kauroff"," SPD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/ruediger-kauroff/fragen-antworten?page=0",136280,0,0
"Marc Reinhardt"," CDU","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/marc-reinhardt/fragen-antworten?page=0",122373,0,0
"Ronald Gläser"," AfD","Berlin","https://www.abgeordnetenwatch.de//profile/ronald-glaeser/fragen-antworten?page=0",123018,0,0
"Birgit Hesse"," SPD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/birgit-hesse/fragen-antworten?page=0",123433,4,0
"Angela Gorr"," CDU","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/angela-gorr/fragen-antworten?page=0",124059,1,0
"Rüdiger Erben"," SPD","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/ruediger-erben/fragen-antworten?page=0",124299,1,0
"Bodo Löttgen"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/bodo-loettgen/fragen-antworten?page=0",130112,5,0
"Hendrik Schmitz"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/hendrik-schmitz/fragen-antworten?page=0",130297,1,0
"Werner Pfeil"," FDP","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/werner-pfeil/fragen-antworten?page=0",130454,2,0
"Stefan Nacke"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/stefan-nacke/fragen-antworten?page=0",130574,6,0
"Alexander Flierl"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/alexander-flierl/fragen-antworten?page=0",132504,0,0
"Dietmar Woidke"," SPD","Brandenburg","https://www.abgeordnetenwatch.de//profile/dietmar-woidke/fragen-antworten?page=0",132887,33,0
"Hubert Aiwanger"," FREIE WÄHLER","Bayern","https://www.abgeordnetenwatch.de//profile/hubert-aiwanger/fragen-antworten?page=0",133638,18,0
"Martin Huber"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/martin-huber-0/fragen-antworten?page=0",133677,4,0
"Sandro Kirchner"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/sandro-kirchner/fragen-antworten?page=0",133709,0,0
"Matthias Büger"," FDP","Hessen","https://www.abgeordnetenwatch.de//profile/matthias-bueger/fragen-antworten?page=0",135216,0,0
"Marcus Bocklet"," Bündnis 90/Die Grünen","Hessen","https://www.abgeordnetenwatch.de//profile/marcus-bocklet/fragen-antworten?page=0",135357,0,0
"Kerstin Geis"," SPD","Hessen","https://www.abgeordnetenwatch.de//profile/kerstin-geis/fragen-antworten?page=0",135500,0,0
"Doris Schröder-Köpf"," SPD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/doris-schroeder-koepf/fragen-antworten?page=0",135972,4,0
"Ulf Thiele"," CDU","Niedersachsen","https://www.abgeordnetenwatch.de//profile/ulf-thiele/fragen-antworten?page=0",136347,1,0
"Beate Raudies"," SPD","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/beate-raudies/fragen-antworten?page=0",139283,1,0
"Klaus Gagel"," AfD","Hessen","https://www.abgeordnetenwatch.de//profile/klaus-gagel/fragen-antworten?page=0",159541,0,0
"Muhammet Tokmak"," SPD","Bremen","https://www.abgeordnetenwatch.de//profile/muhammet-tokmak/fragen-antworten?page=0",165951,0,0
"Julia Tiedemann"," Bürger in Wut","Bremen","https://www.abgeordnetenwatch.de//profile/julia-tiedemann/fragen-antworten?page=0",166348,0,0
"Gudrun Petzold"," AfD","Sachsen","https://www.abgeordnetenwatch.de//profile/gudrun-petzold/fragen-antworten?page=0",168307,1,0
"Tosca Kniese"," Bürger für Thüringen","Thüringen","https://www.abgeordnetenwatch.de//profile/tosca-kniese/fragen-antworten?page=0",170164,1,0
"Daniel Reinhardt"," DIE LINKE","Thüringen","https://www.abgeordnetenwatch.de//profile/daniel-reinhardt/fragen-antworten?page=0",170277,1,0
"Marco Schulz"," AfD","Hamburg","https://www.abgeordnetenwatch.de//profile/marco-schulz/fragen-antworten?page=0",173061,3,0
"Markus Kropfreiter"," SPD","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/markus-kropfreiter/fragen-antworten?page=0",174643,0,0
"Christian Hecht"," AfD","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/christian-hecht/fragen-antworten?page=0",175011,1,0
"Heike Heubach"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/heike-heubach/fragen-antworten?page=0",175432,1,0
"Sina Beckmann"," Bündnis 90/Die Grünen","Niedersachsen","https://www.abgeordnetenwatch.de//profile/sina-beckmann/fragen-antworten?page=0",175654,1,0
"Katharina Senge"," CDU","Berlin","https://www.abgeordnetenwatch.de//profile/katharina-senge/fragen-antworten?page=0",176469,4,0
"Lars Rauchfuß"," SPD","Berlin","https://www.abgeordnetenwatch.de//profile/lars-rauchfuss/fragen-antworten?page=0",176513,1,0
"Katy Hoffmeister"," CDU","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/katy-hoffmeister/fragen-antworten?page=0",176931,4,0
"Tanja Hartdegen"," SPD","Hessen","https://www.abgeordnetenwatch.de//profile/tanja-hartdegen/fragen-antworten?page=0",178138,0,0
"Alexandra Becker"," SPD","Saarland","https://www.abgeordnetenwatch.de//profile/alexandra-becker/fragen-antworten?page=0",178975,0,0
"Christoph Schaufert"," AfD","Saarland","https://www.abgeordnetenwatch.de//profile/christoph-schaufert/fragen-antworten?page=0",178993,1,0
"Nicolas Breer"," Bündnis 90/Die Grünen","Niedersachsen","https://www.abgeordnetenwatch.de//profile/nicolas-breer/fragen-antworten?page=0",179203,0,0
"Katharina Jensen"," CDU","Niedersachsen","https://www.abgeordnetenwatch.de//profile/katharina-jensen/fragen-antworten?page=0",179324,0,0
"Matthias Rößler"," CDU","Sachsen","https://www.abgeordnetenwatch.de//profile/matthias-roessler/fragen-antworten?page=0",30894,8,0
"Jörg Kellner"," CDU","Thüringen","https://www.abgeordnetenwatch.de//profile/joerg-kellner/fragen-antworten?page=0",31380,1,0
"Marit Wagler"," DIE LINKE","Thüringen","https://www.abgeordnetenwatch.de//profile/marit-wagler/fragen-antworten?page=0",31558,1,0
"Juliane Pfeil"," SPD","Sachsen","https://www.abgeordnetenwatch.de//profile/juliane-pfeil/fragen-antworten?page=0",31723,0,0
"Jörg Urban"," AfD","Sachsen","https://www.abgeordnetenwatch.de//profile/joerg-urban/fragen-antworten?page=0",33750,8,0
"Sonja Lattwesen"," Bündnis 90/Die Grünen","Hamburg","https://www.abgeordnetenwatch.de//profile/sonja-lattwesen/fragen-antworten?page=0",66489,3,0
"Michael Jonitz"," CDU","Bremen","https://www.abgeordnetenwatch.de//profile/michael-jonitz/fragen-antworten?page=0",73353,0,0
"Hauke Hilz"," FDP","Bremen","https://www.abgeordnetenwatch.de//profile/hauke-hilz/fragen-antworten?page=0",73731,0,0
"Wilfried Oellers"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/wilfried-oellers/fragen-antworten?page=0",79106,9,0
"Saskia Esken"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/saskia-esken/fragen-antworten?page=0",79387,80,0
"Annalena Baerbock"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/annalena-baerbock/fragen-antworten?page=0",79475,556,0
"Iris Martin-Gehl"," DIE LINKE","Thüringen","https://www.abgeordnetenwatch.de//profile/iris-martin-gehl/fragen-antworten?page=0",97979,1,0
"Thomas Seitz"," parteilos","Bundestag","https://www.abgeordnetenwatch.de//profile/thomas-seitz/fragen-antworten?page=0",108924,13,0
"Nico Steinbach"," SPD","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/nico-steinbach/fragen-antworten?page=0",110149,1,0
"Maik Penn"," CDU","Berlin","https://www.abgeordnetenwatch.de//profile/maik-penn/fragen-antworten?page=0",117823,1,0
"Friedrich Merz"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/friedrich-merz/fragen-antworten?page=0",118559,192,0
"Patrick Friedl"," Bündnis 90/Die Grünen","Bayern","https://www.abgeordnetenwatch.de//profile/patrick-friedl/fragen-antworten?page=0",119150,3,0
"Beate Schlupp"," CDU","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/beate-schlupp/fragen-antworten?page=0",122242,1,0
"Christian Pegel"," SPD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/christian-pegel/fragen-antworten?page=0",123423,7,0
"Medine Yildiz"," SPD","Bremen","https://www.abgeordnetenwatch.de//profile/medine-yildiz/fragen-antworten?page=0",179668,1,0
"Marion Schiefer"," CDU","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/marion-schiefer/fragen-antworten?page=0",179812,1,0
"Tanja Jost"," CDU","Hessen","https://www.abgeordnetenwatch.de//profile/tanja-jost/fragen-antworten?page=0",179830,1,1
"Stefan Meyer"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/stefan-meyer/fragen-antworten?page=0",180087,0,0
"Daniel Halemba"," AfD","Bayern","https://www.abgeordnetenwatch.de//profile/daniel-halemba/fragen-antworten?page=0",180249,4,0
"Sascha Herr"," parteilos","Hessen","https://www.abgeordnetenwatch.de//profile/sascha-herr/fragen-antworten?page=0",180756,0,0
"Sebahat Atli"," SPD","Berlin","https://www.abgeordnetenwatch.de//profile/sebahat-atli/fragen-antworten?page=0",176503,0,0
"Martin Schmidt"," AfD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/martin-schmidt-1/fragen-antworten?page=0",176914,0,0
"Annika Fohn"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/annika-fohn/fragen-antworten?page=0",178594,2,0
"Ute Mücklich-Heinrich"," CDU","Saarland","https://www.abgeordnetenwatch.de//profile/ute-muecklich-heinrich/fragen-antworten?page=0",178971,1,0
"Pascal Sebastien Conigliaro"," SPD","Saarland","https://www.abgeordnetenwatch.de//profile/pascal-sebastien-conigliaro/fragen-antworten?page=0",178989,1,0
"Karin Emken"," SPD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/karin-emken/fragen-antworten?page=0",179446,2,0
"Katharina Kähler"," SPD","Bremen","https://www.abgeordnetenwatch.de//profile/katharina-kaehler/fragen-antworten?page=0",179649,0,0
"Ole Humpich"," FDP","Bremen","https://www.abgeordnetenwatch.de//profile/ole-humpich/fragen-antworten?page=0",179730,0,0
"Frederik Bouffier"," CDU","Hessen","https://www.abgeordnetenwatch.de//profile/frederik-bouffier/fragen-antworten?page=0",179823,4,0
"Sascha Meier"," Bündnis 90/Die Grünen","Hessen","https://www.abgeordnetenwatch.de//profile/sascha-meier/fragen-antworten?page=0",179864,0,0
"Martin Stock"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/martin-stock/fragen-antworten?page=0",180096,0,0
"Stefan Frühbeißer"," FREIE WÄHLER","Bayern","https://www.abgeordnetenwatch.de//profile/stefan-fruehbeisser/fragen-antworten?page=0",180406,0,0
"Patrick Dahlemann"," SPD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/patrick-dahlemann/fragen-antworten?page=0",122595,1,0
"Dirk Stamer"," SPD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/dirk-stamer/fragen-antworten?page=0",123424,5,0
"Petra Federau"," AfD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/petra-federau/fragen-antworten?page=0",123538,1,0
"Lars-Jörn Zimmer"," CDU","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/lars-joern-zimmer/fragen-antworten?page=0",124230,0,0
"Christina Weng"," SPD","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/christina-weng/fragen-antworten?page=0",130144,0,0
"Hauke Göttsch"," CDU","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/hauke-goettsch/fragen-antworten?page=0",130817,1,0
"Tobias Koch"," CDU","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/tobias-koch/fragen-antworten?page=0",130997,3,0
"Wiebke Osigus"," SPD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/wiebke-osigus/fragen-antworten?page=0",149558,1,0
"Günther Bergmann"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/guenther-bergmann/fragen-antworten?page=0",130262,17,0
"Marco Schmitz"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/marco-schmitz/fragen-antworten?page=0",130512,3,0
"Walter Nussel"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/walter-nussel/fragen-antworten?page=0",133729,2,0
"Christian Heinz"," CDU","Hessen","https://www.abgeordnetenwatch.de//profile/christian-heinz/fragen-antworten?page=0",135183,2,0
"Kathrin Anders"," Bündnis 90/Die Grünen","Hessen","https://www.abgeordnetenwatch.de//profile/kathrin-anders/fragen-antworten?page=0",135332,0,0
"Tarek Al-Wazir"," Bündnis 90/Die Grünen","Hessen","https://www.abgeordnetenwatch.de//profile/tarek-al-wazir/fragen-antworten?page=0",135459,2,0
"Claudia Schüßler"," SPD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/claudia-schuessler/fragen-antworten?page=0",135943,2,0
"Magnus Jung"," SPD","Saarland","https://www.abgeordnetenwatch.de//profile/magnus-jung/fragen-antworten?page=0",138177,6,0
"Harald Laatsch"," AfD","Berlin","https://www.abgeordnetenwatch.de//profile/harald-laatsch/fragen-antworten?page=0",141104,0,0
"Markus Saller"," FREIE WÄHLER","Bayern","https://www.abgeordnetenwatch.de//profile/markus-saller/fragen-antworten?page=0",141892,1,0
"Matthias Büttner"," AfD","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/matthias-buettner/fragen-antworten?page=0",145727,0,0
"Peer Lilienthal"," AfD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/peer-lilienthal/fragen-antworten?page=0",149378,2,0
"Thorsten Moriße"," AfD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/thorsten-morisse/fragen-antworten?page=0",150081,1,0
"Alwin Theobald"," CDU","Saarland","https://www.abgeordnetenwatch.de//profile/alwin-theobald/fragen-antworten?page=0",151441,2,0
"Tobias Eckert"," SPD","Hessen","https://www.abgeordnetenwatch.de//profile/tobias-eckert/fragen-antworten?page=0",135465,1,0
"Stefan Politze"," SPD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/stefan-politze/fragen-antworten?page=0",136299,0,0
"Jutta Schmitt-Lang"," CDU","Saarland","https://www.abgeordnetenwatch.de//profile/jutta-schmitt-lang/fragen-antworten?page=0",138266,1,0
"Reiner Haseloff"," CDU","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/reiner-haseloff/fragen-antworten?page=0",138873,8,0
"Tobias Gotthardt"," FREIE WÄHLER","Bayern","https://www.abgeordnetenwatch.de//profile/tobias-gotthardt/fragen-antworten?page=0",146468,0,0
"Marco Mohrmann"," CDU","Niedersachsen","https://www.abgeordnetenwatch.de//profile/marco-mohrmann/fragen-antworten?page=0",149545,2,0
"Götz Frömming"," AfD","Bundestag","https://www.abgeordnetenwatch.de//profile/goetz-froemming/fragen-antworten?page=0",150288,8,0
"Frank Wagner"," CDU","Saarland","https://www.abgeordnetenwatch.de//profile/frank-wagner/fragen-antworten?page=0",151442,2,0
"Rainer Ludwig"," FREIE WÄHLER","Bayern","https://www.abgeordnetenwatch.de//profile/rainer-ludwig/fragen-antworten?page=0",158932,0,0
"Daniel Wald"," AfD","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/daniel-wald/fragen-antworten?page=0",155492,1,0
"Andreas Jurca"," AfD","Bayern","https://www.abgeordnetenwatch.de//profile/andreas-jurca/fragen-antworten?page=0",158635,0,0
"Werner Schießl"," FREIE WÄHLER","Bayern","https://www.abgeordnetenwatch.de//profile/werner-schiessl/fragen-antworten?page=0",158922,0,0
"Frank Grobe"," AfD","Hessen","https://www.abgeordnetenwatch.de//profile/frank-grobe/fragen-antworten?page=0",159536,0,0
"Sandra Funken"," CDU","Hessen","https://www.abgeordnetenwatch.de//profile/sandra-funken/fragen-antworten?page=0",159660,0,0
"Kevin Lenkeit"," SPD","Bremen","https://www.abgeordnetenwatch.de//profile/kevin-lenkeit/fragen-antworten?page=0",165942,0,0
"Sven Lichtenfeld"," parteilos","Bremen","https://www.abgeordnetenwatch.de//profile/sven-lichtenfeld/fragen-antworten?page=0",166084,0,0
"Kay Ritter"," CDU","Sachsen","https://www.abgeordnetenwatch.de//profile/kay-ritter/fragen-antworten?page=0",168358,3,0
"Rolf-Peter Hooge"," AfD","Brandenburg","https://www.abgeordnetenwatch.de//profile/rolf-peter-hooge/fragen-antworten?page=0",168662,2,0
"Sascha Philipp"," SPD","Brandenburg","https://www.abgeordnetenwatch.de//profile/sascha-philipp/fragen-antworten?page=0",168824,2,0
"Uwe Thrum"," AfD","Thüringen","https://www.abgeordnetenwatch.de//profile/uwe-thrum/fragen-antworten?page=0",170161,1,0
"Donata Vogtschmidt"," DIE LINKE","Thüringen","https://www.abgeordnetenwatch.de//profile/donata-vogtschmidt/fragen-antworten?page=0",170273,1,0
"Baris Önes"," SPD","Hamburg","https://www.abgeordnetenwatch.de//profile/baris-oenes/fragen-antworten?page=0",173420,5,0
"Florian Maier"," SPD","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/florian-maier/fragen-antworten?page=0",174642,0,0
"Jan Moldenhauer"," AfD","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/jan-moldenhauer/fragen-antworten?page=0",175010,0,0
"Andreas Henke"," DIE LINKE","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/andreas-henke/fragen-antworten?page=0",175125,0,0
"Elke Simon-Kuch"," CDU","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/elke-simon-kuch/fragen-antworten?page=0",175212,1,0
"Maximilian Mörseburg"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/maximilian-moerseburg/fragen-antworten?page=0",175873,20,0
"Tom Cywinski"," CDU","Berlin","https://www.abgeordnetenwatch.de//profile/tom-cywinski/fragen-antworten?page=0",176468,1,0
"Orkan Özdemir"," SPD","Berlin","https://www.abgeordnetenwatch.de//profile/orkan-oezdemir/fragen-antworten?page=0",176511,3,0
"Andreas Bühl"," CDU","Thüringen","https://www.abgeordnetenwatch.de//profile/andreas-buehl/fragen-antworten?page=0",31386,2,0
"Thomas L. Kemmerich"," FDP","Thüringen","https://www.abgeordnetenwatch.de//profile/thomas-l-kemmerich/fragen-antworten?page=0",32308,13,0
"Martina Friederichs"," SPD","Hamburg","https://www.abgeordnetenwatch.de//profile/martina-friederichs/fragen-antworten?page=0",66945,1,0
"Sascha Schuster"," Bürger in Wut","Bremen","https://www.abgeordnetenwatch.de//profile/sascha-schuster/fragen-antworten?page=0",73296,0,0
"Sina Dertwinkel"," CDU","Bremen","https://www.abgeordnetenwatch.de//profile/sina-dertwinkel/fragen-antworten?page=0",73408,1,0
"Erich Irlstorfer"," CSU","Bundestag","https://www.abgeordnetenwatch.de//profile/erich-irlstorfer/fragen-antworten?page=0",79274,10,0
"Dirk Herber"," CDU","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/dirk-herber/fragen-antworten?page=0",110091,1,0
"Martin Louis Schmidt"," AfD","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/martin-louis-schmidt/fragen-antworten?page=0",110172,1,0
"Iris Spranger"," SPD","Berlin","https://www.abgeordnetenwatch.de//profile/iris-spranger/fragen-antworten?page=0",117488,7,0
