Name,Party,Parliament,Profile
"2322","Matthias Rößler"," CDU","Sachsen","https://www.abgeordnetenwatch.de//profile/matthias-roessler/fragen-antworten?page=0"
"2323","Jörg Kellner"," CDU","Thüringen","https://www.abgeordnetenwatch.de//profile/joerg-kellner/fragen-antworten?page=0"
"2324","Marit Wagler"," DIE LINKE","Thüringen","https://www.abgeordnetenwatch.de//profile/marit-wagler/fragen-antworten?page=0"
"2325","Juliane Pfeil"," SPD","Sachsen","https://www.abgeordnetenwatch.de//profile/juliane-pfeil/fragen-antworten?page=0"
"2326","Jörg Urban"," AfD","Sachsen","https://www.abgeordnetenwatch.de//profile/joerg-urban/fragen-antworten?page=0"
"2327","Sonja Lattwesen"," Bündnis 90/Die Grünen","Hamburg","https://www.abgeordnetenwatch.de//profile/sonja-lattwesen/fragen-antworten?page=0"
"2328","Michael Jonitz"," CDU","Bremen","https://www.abgeordnetenwatch.de//profile/michael-jonitz/fragen-antworten?page=0"
"2329","Hauke Hilz"," FDP","Bremen","https://www.abgeordnetenwatch.de//profile/hauke-hilz/fragen-antworten?page=0"
"2330","Wilfried Oellers"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/wilfried-oellers/fragen-antworten?page=0"
"2331","Saskia Esken"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/saskia-esken/fragen-antworten?page=0"
"2332","Annalena Baerbock"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/annalena-baerbock/fragen-antworten?page=0"
"2333","Iris Martin-Gehl"," DIE LINKE","Thüringen","https://www.abgeordnetenwatch.de//profile/iris-martin-gehl/fragen-antworten?page=0"
"2334","Thomas Seitz"," parteilos","Bundestag","https://www.abgeordnetenwatch.de//profile/thomas-seitz/fragen-antworten?page=0"
"2335","Nico Steinbach"," SPD","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/nico-steinbach/fragen-antworten?page=0"
"2336","Maik Penn"," CDU","Berlin","https://www.abgeordnetenwatch.de//profile/maik-penn/fragen-antworten?page=0"
"2337","Friedrich Merz"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/friedrich-merz/fragen-antworten?page=0"
"2338","Patrick Friedl"," Bündnis 90/Die Grünen","Bayern","https://www.abgeordnetenwatch.de//profile/patrick-friedl/fragen-antworten?page=0"
"2339","Beate Schlupp"," CDU","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/beate-schlupp/fragen-antworten?page=0"
"2340","Christian Pegel"," SPD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/christian-pegel/fragen-antworten?page=0"
"2341","Medine Yildiz"," SPD","Bremen","https://www.abgeordnetenwatch.de//profile/medine-yildiz/fragen-antworten?page=0"
"2342","Marion Schiefer"," CDU","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/marion-schiefer/fragen-antworten?page=0"
"2343","Tanja Jost"," CDU","Hessen","https://www.abgeordnetenwatch.de//profile/tanja-jost/fragen-antworten?page=0"
"2344","Stefan Meyer"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/stefan-meyer/fragen-antworten?page=0"
"2345","Daniel Halemba"," AfD","Bayern","https://www.abgeordnetenwatch.de//profile/daniel-halemba/fragen-antworten?page=0"
"2346","Sascha Herr"," parteilos","Hessen","https://www.abgeordnetenwatch.de//profile/sascha-herr/fragen-antworten?page=0"
"2347","Herbert Reul"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/herbert-reul/fragen-antworten?page=0"
"2348","Thomas De Jesus Fernandes"," AfD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/thomas-de-jesus-fernandes/fragen-antworten?page=0"
"2349","Steeven Bretz"," CDU","Brandenburg","https://www.abgeordnetenwatch.de//profile/steeven-bretz/fragen-antworten?page=0"
"2350","Kristy Augustin"," CDU","Brandenburg","https://www.abgeordnetenwatch.de//profile/kristy-augustin/fragen-antworten?page=0"
"2351","Birgit Bessin"," AfD","Brandenburg","https://www.abgeordnetenwatch.de//profile/birgit-bessin/fragen-antworten?page=0"
"2352","Holger Hentschel"," AfD","Sachsen","https://www.abgeordnetenwatch.de//profile/holger-hentschel/fragen-antworten?page=0"
"2353","Ronald Hande"," DIE LINKE","Thüringen","https://www.abgeordnetenwatch.de//profile/ronald-hande/fragen-antworten?page=0"
"2354","Dirk Bergner"," FDP","Thüringen","https://www.abgeordnetenwatch.de//profile/dirk-bergner/fragen-antworten?page=0"
"2355","Kathrin Dannenberg"," DIE LINKE","Brandenburg","https://www.abgeordnetenwatch.de//profile/kathrin-dannenberg/fragen-antworten?page=0"
"2356","Karin Prien"," CDU","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/karin-prien/fragen-antworten?page=0"
"2357","Maike Schaefer"," Bündnis 90/Die Grünen","Bremen","https://www.abgeordnetenwatch.de//profile/maike-schaefer/fragen-antworten?page=0"
"2358","Anja Schiemann"," SPD","Bremen","https://www.abgeordnetenwatch.de//profile/anja-schiemann/fragen-antworten?page=0"
"2359","Claudia Roth"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/claudia-roth/fragen-antworten?page=0"
"2360","Thomas Rachel"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/thomas-rachel/fragen-antworten?page=0"
"2361","Bijan Kaffenberger"," SPD","Hessen","https://www.abgeordnetenwatch.de//profile/bijan-kaffenberger/fragen-antworten?page=0"
"2362","Maja Tegeler"," DIE LINKE","Bremen","https://www.abgeordnetenwatch.de//profile/maja-tegeler/fragen-antworten?page=0"
"2363","Dennis Hohloch"," AfD","Brandenburg","https://www.abgeordnetenwatch.de//profile/dennis-hohloch/fragen-antworten?page=0"
"2364","Zohra Mojadeddi"," Bündnis 90/Die Grünen","Hamburg","https://www.abgeordnetenwatch.de//profile/zohra-mojadeddi/fragen-antworten?page=0"
"2365","Petra Schneider"," CDU","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/petra-schneider/fragen-antworten?page=0"
"2366","Jan Scharfenort"," AfD","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/jan-scharfenort/fragen-antworten?page=0"
"2367","René Barthel"," CDU","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/rene-barthel/fragen-antworten?page=0"
"2368","Katrin Zschau"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/katrin-zschau/fragen-antworten?page=0"
"2369","Sebahat Atli"," SPD","Berlin","https://www.abgeordnetenwatch.de//profile/sebahat-atli/fragen-antworten?page=0"
"2370","Martin Schmidt"," AfD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/martin-schmidt-1/fragen-antworten?page=0"
"2371","Annika Fohn"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/annika-fohn/fragen-antworten?page=0"
"2372","Ute Mücklich-Heinrich"," CDU","Saarland","https://www.abgeordnetenwatch.de//profile/ute-muecklich-heinrich/fragen-antworten?page=0"
"2373","Pascal Sebastien Conigliaro"," SPD","Saarland","https://www.abgeordnetenwatch.de//profile/pascal-sebastien-conigliaro/fragen-antworten?page=0"
"2374","Karin Emken"," SPD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/karin-emken/fragen-antworten?page=0"
"2375","Katharina Kähler"," SPD","Bremen","https://www.abgeordnetenwatch.de//profile/katharina-kaehler/fragen-antworten?page=0"
"2376","Ole Humpich"," FDP","Bremen","https://www.abgeordnetenwatch.de//profile/ole-humpich/fragen-antworten?page=0"
"2377","Frederik Bouffier"," CDU","Hessen","https://www.abgeordnetenwatch.de//profile/frederik-bouffier/fragen-antworten?page=0"
"2378","Sascha Meier"," Bündnis 90/Die Grünen","Hessen","https://www.abgeordnetenwatch.de//profile/sascha-meier/fragen-antworten?page=0"
"2379","Martin Stock"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/martin-stock/fragen-antworten?page=0"
"2380","Stefan Frühbeißer"," FREIE WÄHLER","Bayern","https://www.abgeordnetenwatch.de//profile/stefan-fruehbeisser/fragen-antworten?page=0"
"2381","Patrick Dahlemann"," SPD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/patrick-dahlemann/fragen-antworten?page=0"
"2382","Dirk Stamer"," SPD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/dirk-stamer/fragen-antworten?page=0"
"2383","Petra Federau"," AfD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/petra-federau/fragen-antworten?page=0"
"2384","Lars-Jörn Zimmer"," CDU","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/lars-joern-zimmer/fragen-antworten?page=0"
"2385","Christina Weng"," SPD","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/christina-weng/fragen-antworten?page=0"
"2386","Hauke Göttsch"," CDU","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/hauke-goettsch/fragen-antworten?page=0"
"2387","Tobias Koch"," CDU","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/tobias-koch/fragen-antworten?page=0"
"2388","Guido Reil"," AfD","EU-Parlament","https://www.abgeordnetenwatch.de//profile/guido-reil/fragen-antworten?page=0"
"2389","Harald Kühn"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/harald-kuehn/fragen-antworten?page=0"
"2390","Markus Blume"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/markus-blume/fragen-antworten?page=0"
"2391","Christian Lindinger"," FREIE WÄHLER","Bayern","https://www.abgeordnetenwatch.de//profile/christian-lindinger/fragen-antworten?page=0"
"2392","Daniel May"," Bündnis 90/Die Grünen","Hessen","https://www.abgeordnetenwatch.de//profile/daniel-may/fragen-antworten?page=0"
"2393","Lena Arnoldt"," CDU","Hessen","https://www.abgeordnetenwatch.de//profile/lena-arnoldt/fragen-antworten?page=0"
"2394","Turgut Yüksel"," SPD","Hessen","https://www.abgeordnetenwatch.de//profile/turgut-yueksel/fragen-antworten?page=0"
"2395","Michael Koller"," FREIE WÄHLER","Bayern","https://www.abgeordnetenwatch.de//profile/michael-koller/fragen-antworten?page=0"
"2396","Nicolaus Fest"," parteilos","EU-Parlament","https://www.abgeordnetenwatch.de//profile/nicolaus-fest/fragen-antworten?page=0"
"2397","Martin Hess"," AfD","Bundestag","https://www.abgeordnetenwatch.de//profile/martin-hess/fragen-antworten?page=0"
"2398","Susan Sziborra-Seidlitz"," Bündnis 90/Die Grünen","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/susan-sziborra-seidlitz/fragen-antworten?page=0"
"2399","Jens-Christoph Brockmann"," AfD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/jens-christoph-brockmann/fragen-antworten?page=0"
"2400","Wiebke Osigus"," SPD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/wiebke-osigus/fragen-antworten?page=0"
"2401","Nico Steinbach"," SPD","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/nico-steinbach/fragen-antworten?page=0"
"2402","Maik Penn"," CDU","Berlin","https://www.abgeordnetenwatch.de//profile/maik-penn/fragen-antworten?page=0"
"2403","Friedrich Merz"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/friedrich-merz/fragen-antworten?page=0"
"2404","Patrick Friedl"," Bündnis 90/Die Grünen","Bayern","https://www.abgeordnetenwatch.de//profile/patrick-friedl/fragen-antworten?page=0"
"2405","Beate Schlupp"," CDU","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/beate-schlupp/fragen-antworten?page=0"
"2406","Christian Pegel"," SPD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/christian-pegel/fragen-antworten?page=0"
"2407","Günther Bergmann"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/guenther-bergmann/fragen-antworten?page=0"
"2408","Marco Schmitz"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/marco-schmitz/fragen-antworten?page=0"
"2409","Walter Nussel"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/walter-nussel/fragen-antworten?page=0"
"2410","Christian Heinz"," CDU","Hessen","https://www.abgeordnetenwatch.de//profile/christian-heinz/fragen-antworten?page=0"
"2411","Kathrin Anders"," Bündnis 90/Die Grünen","Hessen","https://www.abgeordnetenwatch.de//profile/kathrin-anders/fragen-antworten?page=0"
"2412","Tarek Al-Wazir"," Bündnis 90/Die Grünen","Hessen","https://www.abgeordnetenwatch.de//profile/tarek-al-wazir/fragen-antworten?page=0"
"2413","Claudia Schüßler"," SPD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/claudia-schuessler/fragen-antworten?page=0"
"2414","Magnus Jung"," SPD","Saarland","https://www.abgeordnetenwatch.de//profile/magnus-jung/fragen-antworten?page=0"
"2415","Harald Laatsch"," AfD","Berlin","https://www.abgeordnetenwatch.de//profile/harald-laatsch/fragen-antworten?page=0"
"2416","Markus Saller"," FREIE WÄHLER","Bayern","https://www.abgeordnetenwatch.de//profile/markus-saller/fragen-antworten?page=0"
"2417","Matthias Büttner"," AfD","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/matthias-buettner/fragen-antworten?page=0"
"2418","Peer Lilienthal"," AfD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/peer-lilienthal/fragen-antworten?page=0"
"2419","Thorsten Moriße"," AfD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/thorsten-morisse/fragen-antworten?page=0"
"2420","Alwin Theobald"," CDU","Saarland","https://www.abgeordnetenwatch.de//profile/alwin-theobald/fragen-antworten?page=0"
"2421","Tobias Eckert"," SPD","Hessen","https://www.abgeordnetenwatch.de//profile/tobias-eckert/fragen-antworten?page=0"
"2422","Stefan Politze"," SPD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/stefan-politze/fragen-antworten?page=0"
"2423","Jutta Schmitt-Lang"," CDU","Saarland","https://www.abgeordnetenwatch.de//profile/jutta-schmitt-lang/fragen-antworten?page=0"
"2424","Reiner Haseloff"," CDU","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/reiner-haseloff/fragen-antworten?page=0"
"2425","Tobias Gotthardt"," FREIE WÄHLER","Bayern","https://www.abgeordnetenwatch.de//profile/tobias-gotthardt/fragen-antworten?page=0"
"2426","Marco Mohrmann"," CDU","Niedersachsen","https://www.abgeordnetenwatch.de//profile/marco-mohrmann/fragen-antworten?page=0"
"2427","Götz Frömming"," AfD","Bundestag","https://www.abgeordnetenwatch.de//profile/goetz-froemming/fragen-antworten?page=0"
"2428","Frank Wagner"," CDU","Saarland","https://www.abgeordnetenwatch.de//profile/frank-wagner/fragen-antworten?page=0"
"2429","Rainer Ludwig"," FREIE WÄHLER","Bayern","https://www.abgeordnetenwatch.de//profile/rainer-ludwig/fragen-antworten?page=0"
"2430","Klaus Gagel"," AfD","Hessen","https://www.abgeordnetenwatch.de//profile/klaus-gagel/fragen-antworten?page=0"
"2431","Gunnar Beck"," AfD","EU-Parlament","https://www.abgeordnetenwatch.de//profile/gunnar-beck/fragen-antworten?page=0"
"2432","Muhammet Tokmak"," SPD","Bremen","https://www.abgeordnetenwatch.de//profile/muhammet-tokmak/fragen-antworten?page=0"
"2433","Julia Tiedemann"," Bürger in Wut","Bremen","https://www.abgeordnetenwatch.de//profile/julia-tiedemann/fragen-antworten?page=0"
"2434","Gudrun Petzold"," AfD","Sachsen","https://www.abgeordnetenwatch.de//profile/gudrun-petzold/fragen-antworten?page=0"
"2435","Tosca Kniese"," Bürger für Thüringen","Thüringen","https://www.abgeordnetenwatch.de//profile/tosca-kniese/fragen-antworten?page=0"
"2436","Daniel Reinhardt"," DIE LINKE","Thüringen","https://www.abgeordnetenwatch.de//profile/daniel-reinhardt/fragen-antworten?page=0"
"2437","Marco Schulz"," AfD","Hamburg","https://www.abgeordnetenwatch.de//profile/marco-schulz/fragen-antworten?page=0"
"2438","Markus Kropfreiter"," SPD","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/markus-kropfreiter/fragen-antworten?page=0"
"2439","Christian Hecht"," AfD","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/christian-hecht/fragen-antworten?page=0"
"2440","Heike Heubach"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/heike-heubach/fragen-antworten?page=0"
"2441","Tobias Gotthardt"," FREIE WÄHLER","Bayern","https://www.abgeordnetenwatch.de//profile/tobias-gotthardt/fragen-antworten?page=0"
"2442","Marco Mohrmann"," CDU","Niedersachsen","https://www.abgeordnetenwatch.de//profile/marco-mohrmann/fragen-antworten?page=0"
"2443","Götz Frömming"," AfD","Bundestag","https://www.abgeordnetenwatch.de//profile/goetz-froemming/fragen-antworten?page=0"
"2444","Frank Wagner"," CDU","Saarland","https://www.abgeordnetenwatch.de//profile/frank-wagner/fragen-antworten?page=0"
"2445","Rainer Ludwig"," FREIE WÄHLER","Bayern","https://www.abgeordnetenwatch.de//profile/rainer-ludwig/fragen-antworten?page=0"
"2446","Klaus Gagel"," AfD","Hessen","https://www.abgeordnetenwatch.de//profile/klaus-gagel/fragen-antworten?page=0"
"2447","Gunnar Beck"," AfD","EU-Parlament","https://www.abgeordnetenwatch.de//profile/gunnar-beck/fragen-antworten?page=0"
"2448","Muhammet Tokmak"," SPD","Bremen","https://www.abgeordnetenwatch.de//profile/muhammet-tokmak/fragen-antworten?page=0"
"2449","Julia Tiedemann"," Bürger in Wut","Bremen","https://www.abgeordnetenwatch.de//profile/julia-tiedemann/fragen-antworten?page=0"
"2450","Gudrun Petzold"," AfD","Sachsen","https://www.abgeordnetenwatch.de//profile/gudrun-petzold/fragen-antworten?page=0"
"2451","Tosca Kniese"," Bürger für Thüringen","Thüringen","https://www.abgeordnetenwatch.de//profile/tosca-kniese/fragen-antworten?page=0"
"2452","Daniel Reinhardt"," DIE LINKE","Thüringen","https://www.abgeordnetenwatch.de//profile/daniel-reinhardt/fragen-antworten?page=0"
"2453","Marco Schulz"," AfD","Hamburg","https://www.abgeordnetenwatch.de//profile/marco-schulz/fragen-antworten?page=0"
"2454","Markus Kropfreiter"," SPD","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/markus-kropfreiter/fragen-antworten?page=0"
"2455","Christian Hecht"," AfD","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/christian-hecht/fragen-antworten?page=0"
"2456","Heike Heubach"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/heike-heubach/fragen-antworten?page=0"
"2457","Sina Beckmann"," Bündnis 90/Die Grünen","Niedersachsen","https://www.abgeordnetenwatch.de//profile/sina-beckmann/fragen-antworten?page=0"
"2458","Marcus Resch"," AfD","Hessen","https://www.abgeordnetenwatch.de//profile/marcus-resch/fragen-antworten?page=0"
"2459","Frank Luhmann"," CDU","Berlin","https://www.abgeordnetenwatch.de//profile/frank-luhmann/fragen-antworten?page=0"
"2460","Barbara Becker-Hornickel"," FDP","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/barbara-becker-hornickel/fragen-antworten?page=0"
"2461","Juliane Pfeil"," SPD","Sachsen","https://www.abgeordnetenwatch.de//profile/juliane-pfeil/fragen-antworten?page=0"
"2462","Jörg Urban"," AfD","Sachsen","https://www.abgeordnetenwatch.de//profile/joerg-urban/fragen-antworten?page=0"
"2463","Sonja Lattwesen"," Bündnis 90/Die Grünen","Hamburg","https://www.abgeordnetenwatch.de//profile/sonja-lattwesen/fragen-antworten?page=0"
"2464","Michael Jonitz"," CDU","Bremen","https://www.abgeordnetenwatch.de//profile/michael-jonitz/fragen-antworten?page=0"
"2465","Hauke Hilz"," FDP","Bremen","https://www.abgeordnetenwatch.de//profile/hauke-hilz/fragen-antworten?page=0"
"2466","Wilfried Oellers"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/wilfried-oellers/fragen-antworten?page=0"
"2467","Saskia Esken"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/saskia-esken/fragen-antworten?page=0"
"2468","Annalena Baerbock"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/annalena-baerbock/fragen-antworten?page=0"
"2469","Iris Martin-Gehl"," DIE LINKE","Thüringen","https://www.abgeordnetenwatch.de//profile/iris-martin-gehl/fragen-antworten?page=0"
"2470","Thomas Seitz"," parteilos","Bundestag","https://www.abgeordnetenwatch.de//profile/thomas-seitz/fragen-antworten?page=0"
"2471","Nico Steinbach"," SPD","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/nico-steinbach/fragen-antworten?page=0"
"2472","Maik Penn"," CDU","Berlin","https://www.abgeordnetenwatch.de//profile/maik-penn/fragen-antworten?page=0"
"2473","Friedrich Merz"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/friedrich-merz/fragen-antworten?page=0"
"2474","Patrick Friedl"," Bündnis 90/Die Grünen","Bayern","https://www.abgeordnetenwatch.de//profile/patrick-friedl/fragen-antworten?page=0"
"2475","Beate Schlupp"," CDU","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/beate-schlupp/fragen-antworten?page=0"
"2476","Christian Pegel"," SPD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/christian-pegel/fragen-antworten?page=0"
"2477","Günther Bergmann"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/guenther-bergmann/fragen-antworten?page=0"
"2478","Marco Schmitz"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/marco-schmitz/fragen-antworten?page=0"
"2479","Walter Nussel"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/walter-nussel/fragen-antworten?page=0"
"2480","Christian Heinz"," CDU","Hessen","https://www.abgeordnetenwatch.de//profile/christian-heinz/fragen-antworten?page=0"
"2481","Magnus Jung"," SPD","Saarland","https://www.abgeordnetenwatch.de//profile/magnus-jung/fragen-antworten?page=0"
"2482","Harald Laatsch"," AfD","Berlin","https://www.abgeordnetenwatch.de//profile/harald-laatsch/fragen-antworten?page=0"
"2483","Markus Saller"," FREIE WÄHLER","Bayern","https://www.abgeordnetenwatch.de//profile/markus-saller/fragen-antworten?page=0"
"2484","Matthias Büttner"," AfD","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/matthias-buettner/fragen-antworten?page=0"
"2485","Peer Lilienthal"," AfD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/peer-lilienthal/fragen-antworten?page=0"
"2486","Thorsten Moriße"," AfD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/thorsten-morisse/fragen-antworten?page=0"
"2487","Alwin Theobald"," CDU","Saarland","https://www.abgeordnetenwatch.de//profile/alwin-theobald/fragen-antworten?page=0"
"2488","Daniel Wald"," AfD","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/daniel-wald/fragen-antworten?page=0"
"2489","Andreas Jurca"," AfD","Bayern","https://www.abgeordnetenwatch.de//profile/andreas-jurca/fragen-antworten?page=0"
"2490","Werner Schießl"," FREIE WÄHLER","Bayern","https://www.abgeordnetenwatch.de//profile/werner-schiessl/fragen-antworten?page=0"
"2491","Frank Grobe"," AfD","Hessen","https://www.abgeordnetenwatch.de//profile/frank-grobe/fragen-antworten?page=0"
"2492","Sandra Funken"," CDU","Hessen","https://www.abgeordnetenwatch.de//profile/sandra-funken/fragen-antworten?page=0"
"2493","Sylvia Limmer"," parteilos","EU-Parlament","https://www.abgeordnetenwatch.de//profile/sylvia-limmer/fragen-antworten?page=0"
"2494","Kevin Lenkeit"," SPD","Bremen","https://www.abgeordnetenwatch.de//profile/kevin-lenkeit/fragen-antworten?page=0"
"2495","Sven Lichtenfeld"," parteilos","Bremen","https://www.abgeordnetenwatch.de//profile/sven-lichtenfeld/fragen-antworten?page=0"
"2496","Kay Ritter"," CDU","Sachsen","https://www.abgeordnetenwatch.de//profile/kay-ritter/fragen-antworten?page=0"
"2497","Rolf-Peter Hooge"," AfD","Brandenburg","https://www.abgeordnetenwatch.de//profile/rolf-peter-hooge/fragen-antworten?page=0"
"2498","Sascha Philipp"," SPD","Brandenburg","https://www.abgeordnetenwatch.de//profile/sascha-philipp/fragen-antworten?page=0"
"2499","Uwe Thrum"," AfD","Thüringen","https://www.abgeordnetenwatch.de//profile/uwe-thrum/fragen-antworten?page=0"
"2500","Donata Vogtschmidt"," DIE LINKE","Thüringen","https://www.abgeordnetenwatch.de//profile/donata-vogtschmidt/fragen-antworten?page=0"
"2501","Baris Önes"," SPD","Hamburg","https://www.abgeordnetenwatch.de//profile/baris-oenes/fragen-antworten?page=0"
"2502","Florian Maier"," SPD","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/florian-maier/fragen-antworten?page=0"
"2503","Jan Moldenhauer"," AfD","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/jan-moldenhauer/fragen-antworten?page=0"
"2504","Andreas Henke"," DIE LINKE","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/andreas-henke/fragen-antworten?page=0"
"2505","Elke Simon-Kuch"," CDU","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/elke-simon-kuch/fragen-antworten?page=0"
"2506","Maximilian Mörseburg"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/maximilian-moerseburg/fragen-antworten?page=0"
"2507","Tom Cywinski"," CDU","Berlin","https://www.abgeordnetenwatch.de//profile/tom-cywinski/fragen-antworten?page=0"
"2508","Orkan Özdemir"," SPD","Berlin","https://www.abgeordnetenwatch.de//profile/orkan-oezdemir/fragen-antworten?page=0"
"2509","Thore Stein"," AfD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/thore-stein/fragen-antworten?page=0"
"2510","Robert Northoff"," SPD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/robert-northoff/fragen-antworten?page=0"
"2511","Jan-Phillip Tadsen"," AfD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/jan-phillip-tadsen/fragen-antworten?page=0"
"2512","Rixa Kleinschmit"," CDU","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/rixa-kleinschmit/fragen-antworten?page=0"
"2513","Ilayda Bostancieri"," Bündnis 90/Die Grünen","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/ilayda-bostancieri/fragen-antworten?page=0"
"2514","Stefan Löw"," SPD","Saarland","https://www.abgeordnetenwatch.de//profile/stefan-loew-0/fragen-antworten?page=0"
"2515","Anne Kura"," Bündnis 90/Die Grünen","Niedersachsen","https://www.abgeordnetenwatch.de//profile/anne-kura/fragen-antworten?page=0"
"2516","Lukas Reinken"," CDU","Niedersachsen","https://www.abgeordnetenwatch.de//profile/lukas-reinken/fragen-antworten?page=0"
"2517","Ansgar Schledde"," AfD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/ansgar-schledde/fragen-antworten?page=0"
"2518","Selin Ece Arpaz"," SPD","Bremen","https://www.abgeordnetenwatch.de//profile/selin-ece-arpaz/fragen-antworten?page=0"
"2519","Patrick Appel"," CDU","Hessen","https://www.abgeordnetenwatch.de//profile/patrick-appel/fragen-antworten?page=0"
"2520","Lara Klaes"," Bündnis 90/Die Grünen","Hessen","https://www.abgeordnetenwatch.de//profile/lara-klaes/fragen-antworten?page=0"
"2521","Kim-Sarah Speer"," CDU","Hessen","https://www.abgeordnetenwatch.de//profile/kim-sarah-speer/fragen-antworten?page=0"
"2522","Christian Rohde"," AfD","Hessen","https://www.abgeordnetenwatch.de//profile/christian-rohde/fragen-antworten?page=0"
"2523","Stefan Ebner"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/stefan-ebner/fragen-antworten?page=0"
